year,country,Inflation_Rate,Unemployment_Variation,Gov_score,Productivity_Variation,GDP_Growth
2022,HRV,10.73333,6.811,67.2458369,33.64355241836863,
2022,HUN,14.60814,3.593,57.6320347,3785.6309165586745,4.152380579
2022,IDN,4.209456,5.275,57.302578399999994,,5.307197227
2022,IND,5.90043,5.655,55.1293486,,6.96709
2022,IRL,7.829457,3.345,84.8842327,133.31194964951675,7.511138847
2022,IRQ,,,39.0707519,,
2022,ISL,8.308754,3.732,81.9022059,6014.884006758242,8.857299035
2022,ISR,4.411627,3.756,65.8258984,128.43657038966558,6.207852217
2022,ITA,8.20129,8.069,75.0405073,59.2431454600784,4.821121994
2022,JAM,,,65.6275112,,
2022,JOR,,,43.5235881,,
2022,JPN,-0.02499583,2.579,76.09673,2576.600054967277,1.331664927
2022,KAZ,,,41.491386399999996,,
2022,KEN,,,52.4566065,,
2022,KGZ,,,45.6498693,,
2022,KWT,,,47.1495805,,
2022,LBN,,,43.2213919,,
2022,LBY,,,33.8003587,,
2022,LKA,,,50.4815154,,
2022,LTU,19.70505,5.956,77.545047,41.42933089820713,2.465321003
2022,LUX,6.336008,4.585,86.49851699999999,108.45060906995656,-1.097411995
2022,LVA,17.31029,6.815,75.5200195,35.93828984357545,1.908537451
2022,MAR,,,44.674408299999996,,
2022,MDA,,,58.3756542,,
2022,MEX,7.896276,3.274,52.639392,121.64705858038177,3.709757087
2022,MKD,,16.401,56.767599,,
2022,MLT,,3.461,74.7035494,,
2022,MMR,,,24.5647485,,
2022,MNE,,,60.0068389,,
2022,MNG,,,59.2436569,,
2022,MOZ,,,43.2426137,,
2022,MYS,,,54.1725627,,
2022,NAM,,,63.6280006,,
2022,NER,,,47.1834391,,
2022,NGA,,,43.4305291,,
2022,NIC,,,31.1608101,,
2022,NLD,10.00121,3.524,87.15313809999999,76.93255890568335,5.007234591
2022,NOR,5.764123,3.232,90.77894669999999,630.3035585553162,4.080394661
2022,NPL,,,55.1173138,,
2022,NZL,7.172225,3.3,87.3088472,64.5161722261567,2.630296401
2022,OMN,,,42.8353938,,
2022,PAK,,,39.873235799999996,,
2022,PAN,,,64.6756051,,
2022,PER,,4.661,59.337624299999995,,
2022,PHL,,,50.823976099999996,,
2022,POL,14.3,2.876,63.418413599999994,70.87493565954313,5.25546207
2022,PRT,7.832691,6.138,79.7155727,38.63805219531483,6.985840007
2022,PRY,,,53.5148752,,
2022,QAT,,,41.8194198,,
2022,ROU,,5.614,65.9693226,66.67559503687028,
2022,RUS,6.694456,3.938,36.459524099999996,,-2.951273678
2022,RWA,,,47.3546099,,
2022,SAU,2.474074,,30.4050823,,12.000587475
2022,SDN,,,28.245485199999997,,
2022,SEN,,,57.0990682,,
2022,SGP,,,59.5323639,,
2022,SLV,,,46.7346053,,
2022,SRB,,,51.8890008,,
2022,SSD,,,22.664205799999998,,
2022,SUR,,,58.7455396,,
2022,SVK,12.77415,6.143,73.4727604,40.84428435187795,0.544591632
2022,SVN,8.833699,4.011,73.92719679999999,45.11871485943772,2.66850686
2022,SWE,8.369291,7.494,87.509648,401.9728178262167,1.255444759
2022,SWZ,,,33.8608263,,
2022,SYR,,,23.652226499999998,,
2022,TCD,,,32.1700841,,
2022,THA,,,42.93869,,
2022,TJK,,,29.4999814,,
2022,TKM,,,21.2373469,,
2022,TTO,,,64.6364555,,
2022,TUN,,,49.5813273,,
2022,TUR,72.30884,10.433,37.673761,91.18517199200473,5.441225078
2022,TZA,,,44.854486099999995,,
2022,UGA,,,39.8387069,,
2022,UKR,,,56.5117214,,
2022,URY,,,77.87769229999999,,
2022,USA,8.0028,3.649,72.9996786,87.2732410719668,2.524215012
2022,UZB,,,38.6019267,,
2022,VNM,,,37.8345511,,
2022,ZAF,7.039873,33.265,66.7315227,,2.058136617
2022,ZMB,,,50.0932016,,
2022,ZWE,,,35.9846623,,
2023,ALB,,,56.212260799999996,,
2023,ARG,133.4889,5.73,65.5332743,,-1.85578803
2023,AUS,5.597015,3.687,83.3531587,90.9177457454379,2.065154661
2023,AUT,7.814134,5.099,81.9278715,77.00282983296808,-0.78624418
2023,AZE,,,30.2893156,,
2023,BEL,4.049011,5.528,83.37000309999999,81.824189909762,1.5612557
2023,BGR,9.459093,4.319,61.393015,33.334336051100976,
2023,BIH,,,49.083090999999996,,
2023,BRA,4.593563,7.712,61.208116999999994,,3.241655328
2023,CAN,3.879002,5.384,83.3014896,71.6049174994081,1.953085498
2023,CHE,2.135401,4.043,85.2919917,94.42191118646802,0.825560873
2023,CHL,7.581683,8.681,74.8457834,7262.386117609289,0.677024832
2023,CHN,0.2,2.876,28.0278575,,5.4
2023,COL,11.7359,10.157,57.3811943,13551.770485184097,0.841819556
2023,CRI,1.726478,8.916,76.0739593,5032.117597933489,4.791877392
2023,CYP,,5.821,72.57992519999999,,
2023,CZE,10.66126,2.579,76.79066519999999,389.59209594537515,0.047580331
2023,DEU,5.946437,3.068,84.705289,75.95263806314725,-0.872010803
2023,DNK,3.305178,4.634,90.47685369999999,352.9734487802348,0.604587704
2023,DZA,,,38.4825878,,
2023,ESP,3.532361,12.179,77.0174292,53.85976226477535,2.460778009
2023,EST,9.159226,6.378,81.3059013,41.82473797386562,-2.744220557
2023,FIN,6.250643,7.147,89.13570279999999,70.0244004459758,-1.28930067
2023,FRA,4.878357,7.335,77.4023509,71.94209623377733,1.439210959
2023,GBR,6.8,3.669,78.761785,63.70938041114027,0.271650026
2023,GEO,,,55.006969399999996,,
2023,GRC,3.464802,11.066,71.37800299999999,31.988369268840273,2.135911214
2023,HND,,,46.193213,,
2023,HRV,8.05,6.121,67.86142389999999,35.08910207025787,
2023,HUN,17.12497,4.108,56.0300739,4103.523540364273,-0.817107711
2023,IDN,3.669401,5.275,56.498207699999995,,5.048831179
2023,IND,5.552331,4.982,54.3472936,,8.82677
2023,IRL,6.299425,3.185,85.3236572,127.39839953376276,-2.536374087
2023,ISL,8.736306,3.363,81.521777,6285.49819383537,5.032259731
2023,ISR,4.225226,3.423,64.2038955,130.14510719997236,1.929305298
2023,ITA,5.622194,7.627,75.86687859999999,59.275974363372896,0.922770855
2023,JPN,-0.02499583,2.599,76.6083575,2651.978203832059,0.720785181
2023,KAZ,,,41.736450999999995,,
2023,KEN,,,52.1090946,,
2023,LTU,9.11732,6.841,77.65569769999999,41.506083698494976,0.739537184
2023,LUX,3.741404,5.184,86.0393392,108.06978483879567,0.099436632
2023,LVA,8.938056,6.465,76.3204346,37.6170773347437,-0.941602929
2023,MAR,,,44.144895,,
2023,MDA,,,61.4510078,,
2023,MEX,5.527961,2.788,52.442975499999996,126.290791040378,3.106796413
2023,MKD,,16.401,56.8296156,,
2023,MLT,,3.469,73.6772822,,
2023,MNE,,,60.6166151,,
2023,NLD,3.838393,3.537,86.60736849999999,76.73130131983521,-0.600643488
2023,NOR,5.51785,3.573,90.68392569999999,582.1903150202804,0.352689446
2023,NZL,5.733163,3.732,86.8865682,64.45342211953148,2.164133386
2023,PER,,5.379,59.4366918,,
2023,POL,11.56667,2.819,64.0256519,73.97723373612648,0.24961491
2023,PRT,4.311282,6.499,79.7966564,40.15015016730612,3.099978254
2023,PRY,,,54.1106372,,
2023,ROU,,5.589,65.5592795,72.44294396314856,
2023,SAU,2.327085,,29.5052934,,0.542592439
2023,SEN,,,56.7414188,,
2023,SGP,,,58.065931899999995,,
2023,SRB,,,50.267739899999995,,
2023,SUR,,,58.742754899999994,,
2023,SVK,10.53195,5.84,73.87735839999999,42.468946111181154,2.112636332
2023,SVN,7.446877,3.652,74.8088794,47.419941028283525,2.375831656
2023,SWE,8.548625,7.698,87.1358841,408.59359911595266,-0.204065023
2023,THA,,,45.4026116,,
2023,TUR,53.85941,9.351,37.8996709,91.18517199200473,5.045123694
2023,UKR,,,55.272869,,
2023,USA,4.116338,3.639,71.96469689999999,90.3350935118312,2.934360923
2023,ZAF,6.075244,32.086,66.6886049,,0.806104552
2024,ARG,219.8845,5.73,63.597359,,-1.342930728
2024,AUS,3.16657,4.015,83.31878209999999,90.9177457454379,1.065827592
2024,AUT,2.937916,5.161,81.44823679999999,84.18919249612468,-0.659089738
2024,BEL,3.143491,5.701,83.05420389999999,83.8064542859752,1.097754049
2024,BGR,2.424649,4.165,60.5840325,35.869255962789396,
2024,BRA,4.367464,6.61,62.3883763,,3.419315166
2024,CAN,2.381584,6.345,83.1660553,72.47691737540637,2.04626608
2024,CHE,1.06234,4.343,85.5924866,97.39345805172896,1.390333652
2024,CHL,7.581683,8.472,74.2500039,7262.386117609289,2.805126371
2024,CHN,0.2,2.876,27.9142454,,5.0
2024,COL,6.609091,10.158,57.454195399999996,11132.736374560707,1.493307288
2024,CRI,1.726478,7.445,74.5525589,5032.117597933489,4.082924333
2024,CYP,,4.862,72.3797719,,
2024,CZE,2.435312,2.603,78.8095441,398.3415287516084,1.251310962
2024,DEU,2.256498,3.385,84.8208684,77.62489694891903,-0.495863993
2024,DNK,1.3722,5.938,90.0154146,366.86514596847064,3.477835968
2024,ESP,2.774178,11.344,76.9498381,55.688397276050075,3.455254056
2024,EST,3.520561,7.499,81.60649959999999,48.895595186945734,-0.090040308
2024,FIN,1.565689,8.325,89.2911196,75.73569849031233,0.374564766
2024,FRA,1.999049,7.388,76.95378319999999,73.20602791917754,1.190467983
2024,GBR,3.3,3.759,79.6131796,70.63331164484217,1.039581944
2024,GRC,2.741496,10.089,70.5336147,36.9863368498505,2.086574785
2024,HRV,2.975,5.033,68.2024792,35.3705491497128,
2024,HUN,3.703704,4.48,56.3639304,4285.614156846277,0.709070081
2024,IDN,2.181507,5.275,53.7787497,,5.032574771
2024,IND,3.800098,4.883,55.4677802,,7.2379
2024,IRL,2.11345,3.113,85.5124618,131.49246834256226,2.599466836
2024,ISL,5.856838,3.558,81.7864479,6419.164853883408,-1.282875728
2024,ISR,3.074809,2.971,62.0152058,134.431251546498,0.630180628
2024,ITA,0.982373,6.499,75.530479,59.54829551408027,0.783029394
2024,JPN,-0.02499583,2.515,76.3842312,2651.978203832059,-0.168448096
2024,LTU,0.7157359,7.095,78.24859099999999,48.961809651728096,3.030196176
2024,LUX,2.051133,6.421,85.99661909999999,111.30257354160938,0.358614659
2024,LVA,1.265798,6.884,76.59116829999999,43.333891491431764,-0.037062003
2024,MEX,5.527961,2.696,50.9282349,126.290791040378,1.350576314
2024,MLT,,3.115,72.9801616,,
2024,NLD,3.347543,3.627,85.79246309999999,79.7434535876858,1.07305906
2024,NOR,3.145301,3.982,90.6189722,591.951392551166,1.423726564
2024,NZL,2.922798,4.716,86.41504239999999,64.45342211953148,-0.304792588
2024,PER,,5.573,57.6469083,,
2024,POL,3.65,2.885,70.0140428,76.15629966462393,3.248695637
2024,PRT,2.416132,6.425,78.99231379999999,46.565164081481164,2.214593275
2024,ROU,,5.43,63.629008799999994,73.70278283561272,
2024,SAU,1.687921,,29.7683225,,2.648930683
2024,SVK,2.757609,5.335,73.12977289999999,44.591060074919625,1.938674455
2024,SVN,1.965627,3.697,75.3519851,48.51344663494223,1.731397146
2024,SWE,2.835817,8.398,87.08994179999999,332.35301277189564,1.017796503
2024,TUR,58.50645,8.712,37.6897898,91.18517199200473,3.327623108
2024,USA,2.949525,4.022,72.3731718,90.3350935118312,2.793187185
2024,ZAF,4.361153,32.274,67.47814389999999,,0.534843531
