Country,Year,Value
RUS,2018,4.802
ZAF,2018,26.885
AUT,2017,5.499
BEL,2017,7.086
CHL,2017,6.964
COL,2017,9.669
CRI,2017,9.071
CZE,2017,2.893
DNK,2017,5.71
EST,2017,5.74
FIN,2017,8.587
FRA,2017,9.401
DEU,2017,3.746
GRC,2017,21.488
HUN,2017,4.042
ISL,2017,3.284
IRL,2017,6.582
ISR,2017,4.215
ITA,2017,11.211
JPN,2017,2.813
KOR,2017,3.687
LVA,2017,8.715
LTU,2017,7.073
LUX,2017,5.522
MEX,2017,3.438
NLD,2017,5.855
NZL,2017,4.737
NOR,2017,4.162
POL,2017,4.888
SVK,2017,8.131
SVN,2017,6.564
ESP,2017,17.224
SWE,2017,6.665
CHE,2017,4.797
TUR,2017,10.918
GBR,2017,4.375
USA,2017,4.356
G7,2017,4.985
EU19OECD,2017,9.1
EU22OECD,2017,8.329
BRA,2017,12.583
BGR,2017,6.164
CYP,2017,11.052
IDN,2017,5.41
MLT,2017,4.002
MKD,2017,22.381
ROU,2017,4.927
RUS,2017,5.203
ZAF,2017,27.238
AUT,2019,4.487
BEL,2019,5.36
CAN,2019,5.685
CHL,2019,7.22
COL,2019,10.882
CRI,2019,11.76
CZE,2019,2.016
DNK,2019,4.726
EST,2019,4.434
FIN,2019,6.65
FRA,2019,8.443
DEU,2019,3.136
GRC,2019,17.313
ISL,2019,3.923
IRL,2019,4.392
ISR,2019,3.803
ITA,2019,9.884
JPN,2019,2.354
KOR,2019,3.773
LVA,2019,6.312
LTU,2019,6.255
LUX,2019,5.595
MEX,2019,3.505
NLD,2019,4.422
NZL,2019,4.109
NOR,2019,3.687
SVK,2019,5.754
SVN,2019,4.446
ESP,2019,14.104
SWE,2019,6.771
CHE,2019,4.394
TUR,2019,13.73
GBR,2019,3.87
USA,2019,3.668
G7,2019,4.278
BRA,2019,11.743
IND,2019,8.702
IDN,2019,5.275
MLT,2019,4.068
MKD,2019,17.257
ROU,2019,3.912
RUS,2019,4.595
ZAF,2019,28.446
AUT,2020,5.363
BEL,2020,5.555
CAN,2020,9.652
CHL,2020,10.521
COL,2020,16.528
CRI,2020,19.462
CZE,2020,2.551
EST,2020,6.777
FIN,2020,7.702
FRA,2020,8.009
DEU,2020,3.94
GRC,2020,16.305
ISL,2020,6.424
IRL,2020,4.829
ISR,2020,4.326
ITA,2020,9.192
JPN,2020,2.781
KOR,2020,3.955
LVA,2020,8.098
LTU,2020,8.487
LUX,2020,6.773
MEX,2020,4.369
NLD,2020,4.837
NZL,2020,4.596
NOR,2020,4.422
SVK,2020,6.689
SVN,2020,4.971
ESP,2020,15.532
SWE,2020,8.304
CHE,2020,4.817
TUR,2020,13.148
GBR,2020,4.609
USA,2020,8.055
G7,2020,6.485
BRA,2020,13.728
IND,2020,8.768
MLT,2020,4.846
MKD,2020,16.401
ROU,2020,5.035
RUS,2020,5.771
ZAF,2020,29.21
AUT,2021,6.181
BEL,2021,6.264
CHL,2021,8.811
COL,2021,13.794
CRI,2021,16.427
CZE,2021,2.806
DNK,2021,4.768
EST,2021,6.178
FIN,2021,7.607
FRA,2021,7.86
DEU,2021,3.637
GRC,2021,14.714
ISL,2021,5.988
ISR,2021,4.956
ITA,2021,9.497
JPN,2021,2.828
KOR,2021,3.664
LVA,2021,7.513
LTU,2021,7.112
LUX,2021,5.247
MEX,2021,4.111
NLD,2021,4.21
NOR,2021,4.369
SVK,2021,6.827
SVN,2021,4.744
ESP,2021,14.914
SWE,2021,8.899
TUR,2021,11.971
GBR,2021,4.42
USA,2021,5.349
BRA,2021,13.977
MLT,2021,3.743
ROU,2021,5.59
RUS,2021,4.819
ZAF,2021,33.998
AUT,2022,4.741
BEL,2022,5.558
CHL,2022,7.883
COL,2022,11.209
CRI,2022,12.216
CZE,2022,2.319
DNK,2022,3.892
EST,2022,5.571
FIN,2022,6.719
FRA,2022,7.308
GRC,2022,12.438
ISL,2022,3.732
ISR,2022,3.756
ITA,2022,8.069
JPN,2022,2.579
KOR,2022,2.879
LVA,2022,6.815
LTU,2022,5.956
LUX,2022,4.585
MEX,2022,3.274
NLD,2022,3.524
NOR,2022,3.232
